,location,month,total_cases,new_cases,total_deaths,new_deaths,case_fatality_rate
1148,Malaysia,10,621112.0,20324.0,5691.0,113.0,0.009162598693955358
1149,Malaysia,11,1451172.0,34149.0,9343.0,111.0,0.006438244398320805
1150,Malaysia,12,2734703.0,47313.0,13000.0,111.0,0.004753715485740133
1151,Maldives,3,289.0,18.0,0.0,0.0,0.0
1152,Maldives,4,2519.0,450.0,2.0,1.0,0.0007939658594680428
1153,Maldives,5,32674.0,1305.0,108.0,4.0,0.003305380424802595
1154,Maldives,6,62485.0,588.0,235.0,4.0,0.003760902616627991
1155,Maldives,7,90220.0,1432.0,422.0,7.0,0.004677455109731767
1156,Maldives,8,182727.0,4011.0,710.0,12.0,0.0038855779386735402
1157,Maldives,9,278856.0,2487.0,959.0,6.0,0.00343905097971713
1158,Maldives,10,343649.0,1368.0,1105.0,4.0,0.003215490224036735
1159,Maldives,11,369915.0,1352.0,1279.0,8.0,0.0034575510590270737
1160,Maldives,12,415623.0,746.0,1478.0,2.0,0.003556107337659369
1161,Mali,3,106.0,28.0,5.0,2.0,0.04716981132075472
1162,Mali,4,5898.0,462.0,382.0,24.0,0.06476771787046456
1163,Mali,5,26486.0,775.0,1544.0,51.0,0.058294948274560145
1164,Mali,6,53905.0,916.0,3041.0,39.0,0.05641406177534552
1165,Mali,7,75197.0,354.0,3753.0,8.0,0.049908905940396556
1166,Mali,8,81775.0,241.0,3875.0,2.0,0.047386120452461024
1167,Mali,9,88671.0,342.0,3846.0,5.0,0.04337382007646243
1168,Mali,10,104007.0,436.0,4104.0,5.0,0.03945888257521128
1169,Mali,11,120596.0,1156.0,4254.0,20.0,0.03527480181763906
1170,Mali,12,183402.0,2380.0,6461.0,113.0,0.03522862346103096
1171,Malta,2,0.0,0.0,0.0,0.0,
1172,Malta,3,1707.0,169.0,0.0,0.0,0.0
1173,Malta,4,11099.0,296.0,71.0,4.0,0.006396972700243265
1174,Malta,5,16920.0,153.0,181.0,5.0,0.010697399527186761
1175,Malta,6,19477.0,52.0,270.0,0.0,0.013862504492478308
1176,Malta,7,21346.0,154.0,279.0,0.0,0.013070364471095287
1177,Malta,8,41914.0,1059.0,294.0,3.0,0.0070143627427589825
1178,Malta,9,74643.0,1175.0,590.0,23.0,0.007904291092265852
1179,Malta,10,137553.0,2984.0,1426.0,27.0,0.010366913117125762
1180,Malta,11,242409.0,3831.0,2914.0,75.0,0.01202100582074098
1181,Malta,12,352991.0,2901.0,5572.0,82.0,0.015785105002677123
1182,Marshall Islands,10,8.0,2.0,0.0,0.0,0.0
1183,Marshall Islands,11,76.0,2.0,0.0,0.0,0.0
1184,Marshall Islands,12,124.0,0.0,0.0,0.0,0.0
1185,Mauritania,3,46.0,6.0,2.0,1.0,0.043478260869565216
1186,Mauritania,4,204.0,2.0,30.0,0.0,0.14705882352941177
1187,Mauritania,5,4057.0,522.0,182.0,22.0,0.04486073453290609
1188,Mauritania,6,67050.0,3833.0,2572.0,106.0,0.03835943325876212
1189,Mauritania,7,172865.0,1947.0,4560.0,28.0,0.026378966245335957
1190,Mauritania,8,208217.0,738.0,4882.0,2.0,0.02344669263316636
1191,Mauritania,9,219109.0,454.0,4821.0,2.0,0.022002747490974812
1192,Mauritania,10,235602.0,201.0,5044.0,2.0,0.021408986341372314
1193,Mauritania,11,240629.0,898.0,5017.0,14.0,0.0208495235403879
1194,Mauritania,12,357674.0,5763.0,7814.0,170.0,0.021846709573522256
1195,Mauritius,3,841.0,143.0,26.0,5.0,0.030915576694411414
1196,Mauritius,4,8914.0,189.0,255.0,5.0,0.02860668611173435
1197,Mauritius,5,10311.0,3.0,310.0,0.0,0.030064979148482204
1198,Mauritius,6,10136.0,6.0,300.0,0.0,0.029597474348855565
1199,Mauritius,7,10622.0,3.0,310.0,0.0,0.029184710977217098
1200,Mauritius,8,10750.0,12.0,310.0,0.0,0.02883720930232558
1201,Mauritius,9,10896.0,25.0,300.0,0.0,0.02753303964757709
1202,Mauritius,10,12802.0,60.0,310.0,0.0,0.024214966411498205
1203,Mauritius,11,14299.0,63.0,300.0,0.0,0.020980488146024198
1204,Mauritius,12,16106.0,23.0,310.0,0.0,0.019247485409164287
1205,Mexico,1,0.0,0.0,0.0,0.0,
1206,Mexico,2,5.0,4.0,0.0,0.0,0.0
1207,Mexico,3,8124.0,1211.0,136.0,29.0,0.01674052191038897
1208,Mexico,4,229514.0,18009.0,19390.0,1830.0,0.08448286379044416
1209,Mexico,5,1560343.0,71440.0,165485.0,8071.0,0.10605680930410813
1210,Mexico,6,4692440.0,135425.0,562682.0,17839.0,0.11991245492750041
1211,Mexico,7,10107738.0,198548.0,1164238.0,18919.0,0.115182843085169
1212,Mexico,8,16108026.0,174923.0,1749213.0,17726.0,0.10859263574568355
1213,Mexico,9,20309152.0,143656.0,2150492.0,13232.0,0.1058878283051897
1214,Mexico,10,26077771.0,181746.0,2649132.0,14107.0,0.1015858295557546
1215,Mexico,11,30342144.0,188581.0,2962546.0,14187.0,0.09763799156710877
1216,Mexico,12,39586956.0,312551.0,3594393.0,19867.0,0.09079740811594607
1217,Moldova,3,2328.0,353.0,21.0,4.0,0.00902061855670103
1218,Moldova,4,62717.0,3544.0,1591.0,112.0,0.025367922572827144
1219,Moldova,5,183842.0,4354.0,6349.0,179.0,0.03453508991416542
1220,Moldova,6,370715.0,8362.0,12597.0,250.0,0.03398028134820549
1221,Moldova,7,633899.0,8120.0,20699.0,233.0,0.03265346687721545
1222,Moldova,8,948327.0,12187.0,27746.0,217.0,0.02925784038628026
1223,Moldova,9,1336462.0,16122.0,34847.0,325.0,0.026074067201312123
1224,Moldova,10,2024123.0,22998.0,48006.0,465.0,0.02371693815049777
1225,Moldova,11,2719636.0,31324.0,61162.0,519.0,0.02248903897433333
1226,Moldova,12,4002186.0,37454.0,82166.0,681.0,0.02053028020186968
1227,Monaco,2,1.0,1.0,0.0,0.0,0.0
1228,Monaco,3,433.0,51.0,3.0,1.0,0.006928406466512702
1229,Monaco,4,2606.0,43.0,70.0,3.0,0.02686108979278588
1230,Monaco,5,2993.0,4.0,124.0,0.0,0.0414300033411293
1231,Monaco,6,3000.0,4.0,120.0,0.0,0.04
1232,Monaco,7,3437.0,17.0,124.0,0.0,0.03607797497817864
1233,Monaco,8,4408.0,34.0,124.0,0.0,0.028130671506352088
1234,Monaco,9,5389.0,64.0,39.0,-2.0,0.007236964186305437
1235,Monaco,10,8263.0,141.0,62.0,0.0,0.007503328089071766
1236,Monaco,11,15872.0,250.0,74.0,1.0,0.004662298387096774
1237,Monaco,12,22056.0,266.0,93.0,0.0,0.0042165397170837865
1238,Mongolia,3,150.0,12.0,0.0,0.0,0.0
1239,Mongolia,4,784.0,26.0,0.0,0.0,0.0
1240,Mongolia,5,3109.0,141.0,0.0,0.0,0.0
1241,Mongolia,6,6073.0,41.0,0.0,0.0,0.0
1242,Mongolia,7,8047.0,71.0,0.0,0.0,0.0
1243,Mongolia,8,9204.0,13.0,0.0,0.0,0.0
1244,Mongolia,9,9335.0,9.0,0.0,0.0,0.0
1245,Mongolia,10,10071.0,33.0,0.0,0.0,0.0
1246,Mongolia,11,15411.0,455.0,0.0,0.0,0.0
1247,Mongolia,12,30313.0,419.0,3.0,1.0,9.896743971233465e-05
1248,Montenegro,3,702.0,109.0,10.0,2.0,0.014245014245014245
1249,Montenegro,4,8188.0,213.0,122.0,5.0,0.014899853444064484
1250,Montenegro,5,10037.0,2.0,269.0,2.0,0.02680083690345721
1251,Montenegro,6,10921.0,224.0,277.0,3.0,0.025363977657723653
1252,Montenegro,7,54628.0,2525.0,888.0,36.0,0.01625540016108955
1253,Montenegro,8,124250.0,1762.0,2322.0,52.0,0.018688128772635815
1254,Montenegro,9,227189.0,5937.0,3891.0,69.0,0.017126709479772347
1255,Montenegro,10,461498.0,7569.0,7083.0,132.0,0.015347845494455014
1256,Montenegro,11,820589.0,16924.0,11871.0,198.0,0.014466438131634717
1257,Montenegro,12,1312373.0,12982.0,18579.0,183.0,0.014156798410208074
1258,Morocco,2,0.0,0.0,0.0,0.0,
1259,Morocco,3,3758.0,617.0,192.0,36.0,0.05109100585417775
1260,Morocco,4,71867.0,3806.0,3613.0,134.0,0.050273421737375985
1261,Morocco,5,203338.0,3384.0,5918.0,35.0,0.029104250066391918
1262,Morocco,6,284411.0,4726.0,6388.0,23.0,0.02246045335799248
1263,Morocco,7,530553.0,11789.0,8419.0,125.0,0.01586834868523974
1264,Morocco,8,1322632.0,38268.0,21708.0,788.0,0.01641272855941789
1265,Morocco,9,2767280.0,61063.0,50282.0,1053.0,0.018170188777427654
1266,Morocco,10,5233086.0,95431.0,89160.0,1501.0,0.01703774789865865
1267,Morocco,11,8764895.0,137252.0,144814.0,2151.0,0.01652204618537929
1268,Morocco,12,12547642.0,82857.0,208724.0,1542.0,0.01663451985640011
1269,Mozambique,3,56.0,8.0,0.0,0.0,0.0
1270,Mozambique,4,1062.0,68.0,0.0,0.0,0.0
1271,Mozambique,5,4381.0,178.0,11.0,2.0,0.0025108422734535494
1272,Mozambique,6,17887.0,635.0,104.0,4.0,0.0058142785263040194
1273,Mozambique,7,41760.0,975.0,290.0,5.0,0.006944444444444444
1274,Mozambique,8,88562.0,2052.0,569.0,12.0,0.0064248774869582895
1275,Mozambique,9,179950.0,4812.0,1175.0,38.0,0.0065295915532092245
1276,Mozambique,10,332795.0,4141.0,2356.0,31.0,0.007079433284754879
1277,Mozambique,11,432481.0,2832.0,3378.0,39.0,0.007810747755392722
1278,Mozambique,12,532505.0,2941.0,4518.0,35.0,0.008484427376268767
1279,Myanmar,3,55.0,15.0,1.0,1.0,0.01818181818181818
1280,Myanmar,4,2408.0,136.0,110.0,5.0,0.04568106312292359
1281,Myanmar,5,5780.0,73.0,186.0,0.0,0.03217993079584775
1282,Myanmar,6,8018.0,75.0,180.0,0.0,0.022449488650536295
1283,Myanmar,7,10335.0,54.0,186.0,0.0,0.017997097242380262
1284,Myanmar,8,13862.0,529.0,186.0,0.0,0.013417977203866687
1285,Myanmar,9,150402.0,12491.0,2523.0,304.0,0.01677504288506802
1286,Myanmar,10,1037537.0,39333.0,24729.0,927.0,0.023834330727482488
1287,Myanmar,11,2128623.0,38007.0,47792.0,704.0,0.022452073476609057
1288,Myanmar,12,3427806.0,33917.0,72559.0,741.0,0.02116776737073218
1289,Namibia,3,97.0,11.0,0.0,0.0,0.0
1290,Namibia,4,472.0,5.0,0.0,0.0,0.0
1291,Namibia,5,554.0,8.0,0.0,0.0,0.0
1292,Namibia,6,1843.0,181.0,0.0,0.0,0.0
1293,Namibia,7,33954.0,1924.0,109.0,10.0,0.0032102255993402837
1294,Namibia,8,137480.0,5421.0,1118.0,65.0,0.008132091940645913
1295,Namibia,9,293487.0,3715.0,3123.0,46.0,0.010641016467509635
1296,Namibia,10,377670.0,1670.0,4015.0,12.0,0.01063097413085498
1297,Namibia,11,407143.0,1445.0,4192.0,18.0,0.010296136738197636
1298,Namibia,12,559188.0,9561.0,5264.0,54.0,0.009413649792198688
1299,Nepal,1,7.0,1.0,0.0,0.0,0.0
1300,Nepal,2,29.0,0.0,0.0,0.0,0.0
1301,Nepal,3,56.0,4.0,0.0,0.0,0.0
1302,Nepal,4,792.0,52.0,0.0,0.0,0.0
1303,Nepal,5,13506.0,1515.0,58.0,8.0,0.00429438767954983
1304,Nepal,6,210352.0,11992.0,569.0,21.0,0.0027049897314976802
1305,Nepal,7,535535.0,6207.0,1239.0,27.0,0.0023135742761910987
1306,Nepal,8,863563.0,19689.0,3653.0,172.0,0.004230148813693963
1307,Nepal,9,1747272.0,38357.0,11138.0,270.0,0.006374508376486317
1308,Nepal,10,3896377.0,92926.0,22114.0,439.0,0.005675528831014042
1309,Nepal,11,6233158.0,62709.0,36885.0,571.0,0.005917546129907183
1310,Nepal,12,7741083.0,27141.0,53289.0,348.0,0.006883920505696683
1311,Netherlands,2,8.0,6.0,0.0,0.0,0.0
1312,Netherlands,3,102010.0,12661.0,5837.0,1040.0,0.05721988040388197
1313,Netherlands,4,847556.0,26845.0,94860.0,3771.0,0.11192180811651384
1314,Netherlands,5,1357150.0,7133.0,173232.0,1164.0,0.1276439597686328
1315,Netherlands,6,1467908.0,3838.0,182259.0,157.0,0.12416241344825425
1316,Netherlands,7,1610265.0,4107.0,190807.0,34.0,0.11849416089898246
1317,Netherlands,8,1986507.0,18642.0,192261.0,86.0,0.09678344954233738
1318,Netherlands,9,2803172.0,52756.0,189698.0,205.0,0.06767262230073645
1319,Netherlands,10,7024864.0,231652.0,211846.0,1002.0,0.030156598049442665
1320,Netherlands,11,13649806.0,174290.0,256715.0,1994.0,0.018807227003812363
1321,Netherlands,12,20507503.0,276452.0,322195.0,2072.0,0.015711079013373788
1322,New Zealand,2,2.0,1.0,0.0,0.0,0.0
1323,New Zealand,3,3637.0,646.0,3.0,1.0,0.0008248556502612042
1324,New Zealand,4,38859.0,832.0,272.0,18.0,0.00699966545716565
1325,New Zealand,5,46429.0,25.0,652.0,3.0,0.014042947295871116
1326,New Zealand,6,45317.0,24.0,660.0,0.0,0.014564070878478275
1327,New Zealand,7,47976.0,34.0,682.0,0.0,0.014215441053860264
1328,New Zealand,8,50692.0,190.0,682.0,0.0,0.013453799416081432
1329,New Zealand,9,54113.0,96.0,730.0,3.0,0.013490288840019958
1330,New Zealand,10,58768.0,111.0,775.0,0.0,0.01318744895181051
1331,New Zealand,11,60239.0,100.0,750.0,0.0,0.012450405883231793
1332,New Zealand,12,65370.0,103.0,775.0,0.0,0.01185559124980878
1333,Nicaragua,3,33.0,5.0,5.0,1.0,0.15151515151515152
1334,Nicaragua,4,269.0,9.0,51.0,2.0,0.1895910780669145
1335,Nicaragua,5,6802.0,745.0,436.0,32.0,0.06409879447221406
1336,Nicaragua,6,49303.0,1760.0,1791.0,48.0,0.03632638987485549
1337,Nicaragua,7,95826.0,1153.0,3048.0,33.0,0.03180765136810469
1338,Nicaragua,8,128770.0,822.0,3995.0,21.0,0.031024306903781936
1339,Nicaragua,9,146980.0,676.0,4369.0,14.0,0.029725132671111716
1340,Nicaragua,10,165777.0,344.0,4767.0,5.0,0.02875549684214336
1341,Nicaragua,11,170201.0,270.0,4748.0,4.0,0.027896428340609045
1342,Nicaragua,12,183612.0,262.0,5043.0,5.0,0.027465525129076532
1343,Niger,3,119.0,27.0,11.0,3.0,0.09243697478991597
1344,Niger,4,15083.0,692.0,511.0,29.0,0.033879201750314926
1345,Niger,5,26985.0,239.0,1596.0,32.0,0.05914396887159533
1346,Niger,6,30260.0,117.0,1982.0,3.0,0.06549900859220092
1347,Niger,7,34308.0,59.0,2124.0,2.0,0.06190975865687303
1348,Niger,8,36069.0,42.0,2139.0,0.0,0.05930300257839142
1349,Niger,9,35530.0,21.0,2070.0,0.0,0.05826062482409232
1350,Niger,10,37451.0,23.0,2139.0,0.0,0.05711462978291634
1351,Niger,11,39812.0,328.0,2089.0,3.0,0.05247161659801065
1352,Niger,12,75726.0,1775.0,2645.0,32.0,0.034928558223067376
1353,Nigeria,2,2.0,1.0,0.0,0.0,0.0
1354,Nigeria,3,843.0,134.0,11.0,2.0,0.013048635824436536
1355,Nigeria,4,19506.0,1797.0,574.0,56.0,0.029426843022659695
1356,Nigeria,5,180866.0,8230.0,5475.0,229.0,0.030271029380867603
1357,Nigeria,6,521195.0,15532.0,13324.0,303.0,0.025564328130546148
1358,Nigeria,7,1081480.0,17457.0,23530.0,289.0,0.021757221585235048
1359,Nigeria,8,1523808.0,10857.0,30017.0,134.0,0.01969867594867595
1360,Nigeria,9,1697188.0,4840.0,32466.0,99.0,0.01912928915358817
1361,Nigeria,10,1889825.0,4005.0,34800.0,32.0,0.0184144034500549
1362,Nigeria,11,1957643.0,4704.0,34864.0,29.0,0.017809171539448203
1363,Nigeria,12,2359755.0,20050.0,37619.0,116.0,0.01594190922362703
1364,North America,1,53.0,11.0,0.0,0.0,0.0
1365,North America,2,641.0,37.0,1.0,1.0,0.0015600624024961
1366,North America,3,1200964.0,205272.0,27368.0,5653.0,0.022788360017452648
1367,North America,4,21432919.0,967785.0,1155811.0,67315.0,0.05392690561654248
1368,North America,5,50466776.0,858792.0,3199398.0,54104.0,0.0633961242144733
1369,North America,6,75168631.0,1068068.0,4456903.0,40220.0,0.059292060274451455
1370,North America,7,131149226.0,2287198.0,5921137.0,49379.0,0.045148089551058423
1371,North America,8,197153845.0,1784603.0,7564066.0,50727.0,0.03836631235875719
1372,North America,9,238143690.0,1503305.0,8657969.0,39401.0,0.036356071412179766
1373,North America,10,302151970.0,2308657.0,10173807.0,41608.0,0.03367115892045979
1374,North America,11,400660456.0,4954909.0,11268692.0,57202.0,0.02812529120667701
1375,North America,12,609550497.0,7131155.0,14251599.0,107127.0,0.023380505914016178
1376,North Macedonia,2,4.0,1.0,0.0,0.0,0.0
1377,North Macedonia,3,2469.0,328.0,40.0,9.0,0.016200891049007696
1378,North Macedonia,4,29086.0,1136.0,1283.0,68.0,0.044110568658461115
1379,North Macedonia,5,55465.0,761.0,3164.0,56.0,0.05704498332281619
1380,North Macedonia,6,127852.0,4108.0,6176.0,169.0,0.04830585364327504
1381,North Macedonia,7,267796.0,4420.0,12485.0,184.0,0.046621308757412355
1382,North Macedonia,8,393574.0,3587.0,16907.0,117.0,0.042957614070035115
1383,North Macedonia,9,484487.0,3636.0,20038.0,136.0,0.04135921087665923
1384,North Macedonia,10,721228.0,13595.0,26064.0,255.0,0.03613836401248981
1385,North Macedonia,11,1422228.0,30306.0,40405.0,769.0,0.028409650210796018
1386,North Macedonia,12,2316938.0,21451.0,67591.0,740.0,0.029172554466282655
1387,Norway,2,23.0,15.0,0.0,0.0,0.0
1388,Norway,3,51448.0,4626.0,234.0,39.0,0.0045482817602239154
1389,Norway,4,200308.0,3097.0,4258.0,171.0,0.021257263813726862
1390,Norway,5,253969.0,702.0,7048.0,26.0,0.027751418480208213
1391,Norway,6,259993.0,439.0,7290.0,14.0,0.02803921644044263
1392,Norway,7,279850.0,361.0,7854.0,5.0,0.028065034840092908
1393,Norway,8,309769.0,1542.0,8063.0,9.0,0.026029073277183967
1394,Norway,9,373709.0,3245.0,8001.0,10.0,0.02140970648285163
1395,Norway,10,512670.0,6304.0,8601.0,8.0,0.016776874012522675
1396,Norway,11,868805.0,15819.0,8983.0,50.0,0.01033948929851923
1397,Norway,12,1318834.0,13417.0,12179.0,104.0,0.009234672445508685
1398,Oceania,1,38.0,9.0,0.0,0.0,0.0
1399,Oceania,2,433.0,17.0,0.0,0.0,0.0
1400,Oceania,3,39375.0,5186.0,193.0,19.0,0.004901587301587302
1401,Oceania,4,227668.0,3059.0,2089.0,93.0,0.00917564172391377
1402,Oceania,5,264860.0,461.0,3723.0,13.0,0.014056482670089859
1403,Oceania,6,268729.0,745.0,3735.0,1.0,0.013898760461282557
1404,Oceania,7,411247.0,9464.0,4684.0,100.0,0.011389748739808437
1405,Oceania,8,771820.0,9117.0,13828.0,460.0,0.01791609442616154
1406,Oceania,9,871260.0,1452.0,25444.0,236.0,0.02920368202373574
1407,Oceania,10,925846.0,677.0,29003.0,19.0,0.03132594405549087
1408,Oceania,11,912716.0,506.0,28232.0,1.0,0.030931856130494043
1409,Oceania,12,962221.0,747.0,29239.0,3.0,0.03038699009894816
1410,Oman,2,22.0,6.0,0.0,0.0,0.0
1411,Oman,3,1700.0,186.0,1.0,1.0,0.000588235294117647
1412,Oman,4,32202.0,2156.0,164.0,10.0,0.005092851375690951
1413,Oman,5,169194.0,9089.0,774.0,38.0,0.004574630306039221
1414,Oman,6,752585.0,28633.0,3322.0,127.0,0.004414119335357468
1415,Oman,7,1918861.0,39089.0,9199.0,245.0,0.004793989767888346
1416,Oman,8,2564645.0,6563.0,17484.0,264.0,0.0068173177964201675
1417,Oman,9,2740993.0,12863.0,24157.0,250.0,0.008813229366145772
1418,Oman,10,3346098.0,15849.0,33509.0,273.0,0.010014351044111679
1419,Oman,11,3601350.0,9265.0,40180.0,215.0,0.01115692726338734
1420,Oman,12,3926319.0,5168.0,45626.0,76.0,0.011620553500619791
1421,Pakistan,2,14.0,4.0,0.0,0.0,0.0
1422,Pakistan,3,17691.0,2114.0,154.0,27.0,0.008704991238482845
1423,Pakistan,4,246405.0,15996.0,4893.0,390.0,0.019857551591891398
1424,Pakistan,5,1316336.0,54346.0,28177.0,1126.0,0.021405628957956023
1425,Pakistan,6,4450339.0,141010.0,88853.0,2852.0,0.019965445328996287
1426,Pakistan,7,7910429.0,64835.0,166284.0,1556.0,0.02102085740229765
1427,Pakistan,8,8934372.0,17544.0,190801.0,343.0,0.021355837880938918
1428,Pakistan,9,9118734.0,16957.0,191953.0,190.0,0.021050400198097674
1429,Pakistan,10,10005964.0,21164.0,205956.0,339.0,0.020583324105503478
1430,Pakistan,11,10891173.0,66512.0,220356.0,1268.0,0.020232531427055653
1431,Pakistan,12,13839663.0,81696.0,282857.0,2085.0,0.02043814217152542
1432,Palestine,3,1355.0,119.0,6.0,1.0,0.004428044280442804
1433,Palestine,4,8597.0,225.0,51.0,1.0,0.005932301965802024
1434,Palestine,5,12240.0,104.0,71.0,1.0,0.005800653594771242
1435,Palestine,6,25938.0,1980.0,99.0,5.0,0.003816793893129771
1436,Palestine,7,230938.0,9409.0,1465.0,74.0,0.0063436939784704115
1437,Palestine,8,519581.0,10892.0,3524.0,70.0,0.006782388116578551
1438,Palestine,9,965368.0,17170.0,6972.0,159.0,0.007222116332838876
1439,Palestine,10,1445125.0,13621.0,12450.0,172.0,0.008615171697950005
1440,Palestine,11,1983791.0,32127.0,17527.0,249.0,0.008835104101188079
1441,Palestine,12,3560267.0,52357.0,32756.0,668.0,0.009200433562988395
1442,Panama,3,7317.0,1181.0,136.0,30.0,0.01858685253519202
1443,Panama,4,112687.0,5351.0,3087.0,158.0,0.027394464312653632
1444,Panama,5,296760.0,6931.0,8266.0,148.0,0.02785415824235072
1445,Panama,6,671302.0,20087.0,14003.0,295.0,0.02085946414579429
1446,Panama,7,1544999.0,31706.0,31805.0,790.0,0.020585773841924816
